title,keywords,content,publish_at,id,summary,related_stocks,uuid
中國市場逐步回溫 艾美特看好Q2接單成長,"['艾美特', '家電', '循環扇']","家電品牌艾美特 - KY(1626-TW) 今 (16) 日指出，隨著中國經濟逐步回溫，且從剛結束的上海家電展中，觀察到看展人潮相當熱絡，客人下單情形也不錯，看好第二季的接單狀況，有機會較去年同期成長。 


艾美特主力市場在中國，在中國電扇銷售市占排名第二。以各地區的營收占比來看，中國市場營收占比約 55%，且為自有品牌，45% 則為貼牌代工，其中日韓約占 30%，歐美則占 15%。 


循環扇為艾美特在中國市場中的主力產品，推出時非常受歡迎，但也遭中國其他廠商抄襲，並出現低價競爭。不過艾美特強調，由於艾美特擁有自己的研發團隊與部門，因此在創新上更有優勢。 


艾美特也提到，由於近年中國的網路市場非常熱絡，因此艾美特也有加入網路市場。不過網路市場過於競爭，因此在網路市場中販賣的商品多為低毛利產品，高附加價值的產品，如：循環扇、智能風扇等，還是以實體通路販售為主。 


此外，艾美特也積極拓展新客戶，這一兩年新開發東南亞新客戶，包括馬來西亞與越南市場，不過主要以代工為主。艾美特也積極開發新產品，主要以個人化小家電為主，中國市場方面，開發攜帶式小冰箱、智能小冰箱，以及露營用小型冷氣。日韓市場部分，則是代工小型窗型冷氣。 


艾美特在深圳土地開發案方面，去年 2 月已與當地專業租賃公司簽約，包括商用大樓、住宅等陸續出租。不過礙於中國房地產市況不佳，連帶影響租市市場，因此租金發酵遞延，預期下半年才會有顯著貢獻。",2024-04-16 15:44:09,23313,家電品牌艾美特 - KY(1626-TW) 今 (16) 日指出，隨著中國經濟逐步回溫，且從剛結束的上海家電展中，觀察到看展人潮相當熱絡，客人下單情形也不錯，看好第二季的接單狀況，有機會較去年同期成長。 ,['艾美特-KY'],96cc4f11-dc1c-450e-a6b7-644258c2fab8
指數止跌要靠矽智財？神盾集團抵抗以伊衝突,"['趨勢分析', '永誠投顧', '徐照興', '新台股龍捲風']","今日台股大跌，OTC 櫃買指數回測季線，根據龍捲風操盤數：日 KD 死亡交叉，加權指數就是要跌，目前日 KD 已跌到 50 軸，且開口並未收斂，指數離月線還有一段距離，接下來行情可能還會修正，下半週看台積電法說以及 ASML 財報，都將牽動半導體產業的未來發展，先前藉由台積電 ADR 因漲電價使股價下跌，抓到重電四雄的亞力 (1514-TW)，再從亞力落後補漲找到電線電纜的合機(1618-TW)，合機為全台三家可做 345kv 超特高壓電力電纜的廠商之一，今(4/16) 日又傳出昨 (4/15) 日傍晚台電密集跳機，北台灣差一點大停電的消息，在今日大跌盤勢中還上漲 2%，目前台幣持續走弱，新 ETF 不間斷募集新資金，代表資金潮還在市場中。


美股怎麼了？台股該怎麼辦？ VIX+11.09%，道瓊、那斯達克與費半指數日 KD 死亡交叉，通膨上升並沒有阻止消費者，美國 3 月零售額成長 0.7% (預估 0.3%)，聯準會官員在通膨壓力持續的情況下對降息表示謹慎，投資人被迫降低對今年政策寬鬆的預期，在最新的 FedWatch 顯示，今年僅降息兩碼，中東衝突持續，以色列戰時內閣決定強力回敬伊朗，但不會引發區域戰爭，觀察黃金價格與油價並沒有大漲，必須持續關注地緣政治帶給國際股市的影響，台股高檔震盪，但好壞個股差很多，所有文章都可搜尋「徐照興鉅亨網」新聞，想知道如何操作，一定要連續每日收看 
https://youtu.be/ZLgBQeolt3E
 


進入第二季，市場常言 Q2 為淡季，但根據近五年的統計，美股、日股、台股第二季指數平均漲幅可達 5% 以上，現階段資金鎖定 3 大主軸：


【AI 概念股】輝達發布「地表最強 AI 晶片」Blackwell GB200，相關供應鏈成市場新寵。


GB200 的大贏家鴻海 (2317-TW) 可以根據黃金切割率找支撐，直接公布在 Line@，據了解，永誠投顧徐照興分析師早在 3 月 4 日於公開媒體【57 東森財經台】提及，相關連結：
https://youtu.be/NpY3TeSJiWE?si=TLeyJAP1XZ8FhCNP
 ，印證了龍捲風操盤語錄：任何股票都會漲，只待它背後故事寫好。


【台積電大聯盟】台積電法說，市場關注獲利表現以及資本支出是否上調，AI 逐漸形成國家戰略物資，IP 成為兵家必爭之地。


CoWoS 設備的辛耘 (3583-TW)：3 月營收達 7.62 億元、月增 2.03%、年增 29.51%，2024Q1 累計季營 22.45 億元、年增 38.64%，單月、單季營收同步改寫歷史新高；以設備廠營收的先行指標「合約負債 (含預收工程款、預收備料款)」來看，辛耘 2023Q4 合約負債達 118.19 億元，穩居高檔，預估今年自製設備業績可挑戰倍增，台積電持續追單，CoWoS 交機潮有機會延續到 2025 年。


鑽石碟的中砂 (1560-TW)：2024Q1 累計營收為 15.95 億元、年增 2.1％，改寫歷史同期次高，中砂目前已經順利切入台積電 3 奈米及成熟製程，以及美光供應鏈，受惠於這波 AI 趨勢，中砂鑽石碟出貨動能正不斷攀升，預期今年鑽石碟營收年成長幅度可望達到 15％，受惠於 IDM 大廠訂單加持，再生晶圓及測試晶圓產能已經全面滿載，且可望一路滿載到今年底，不僅如此，業界傳出中砂今年將有望切入英特爾供應鏈當中，讓中砂後續業績成長具備強勁成長力道。


神盾集團的安國 (8054-TW) 與神盾 (6462-TW) 今日分別上漲 6.1% 和 4.11%，完全不畏懼大盤下殺超過 500 點影響，神盾集團旗下的乾瞻科技為台灣首家 Die-to-Die (D2D) PHY IP 供應商，成功導入全球領先人工智慧晶片公司的伺服器產品線中，於台積電 CoWoS 的 5 奈米先進封裝產品量產，並且持續攜手往下一代產品於台積電 CoWoS 的 3 奈米完成矽驗證；預估乾瞻今年營收將成長 4~5 成，且獲利成長幅度會更勝營收，換言之，母公司神盾也可望母以子貴，而集團中的 ASIC IP 公司安國 (8054-TW) 也可望受惠，【神盾集團比較表】放在徐老師 Line@ 
https://line.me/R/ti/p/%40laz1344x


大行情，勿小做！


操作不用變來變去，也不用忽多忽空，隨意轉換標的，文章不會每天貼出，但若您也喜歡【由外而內】，【由上而下】有系統的文章分析，歡迎大家轉貼本文，並加入《徐照興新台股龍捲風》


盤中即時解盤不馬後炮 TG： 
https://t.me/imoney168


所有文章分類可來 FB 社團： 
https://www.facebook.com/groups/istock168


整體操作及個股問題可加 LINE： 
https://line.me/R/ti/p/%40laz1344x


文章來源：永誠投顧徐照興分析師




本公司所推薦分析之個別有價證券 無不當之財務利益關係 以往之績效不保證未來獲利 投資人應獨立判斷 審慎評估並自負投資風險",2024-04-16 16:17:55,23312,無摘要,"['亞力', '安國', '中砂', '辛耘', '鴻海', '合機', '神盾']",44001fe3-4fcd-4594-9990-3c9a0d40dd13
仁寶啟動接班計畫 董事候選人名單出爐 許勝雄未入列,"['仁寶', '許勝雄', '接班', '許介立']","代工大廠仁寶 (2324-TW) 將在今年股東會進行董事改選，今 (16) 日指出「正式啟動交班計畫」，並宣布最新董事候選人名單，包括 10 席董事以及 5 席獨立董事。值得注意的是，現任董事長許勝雄並未入列，新任董事長將於 5 月 31 日股東會董事改選後選任。 


仁寶今天提名 15 位董事候選人，10 席董事中包括陳瑞聰、許勝傑、許介立、翁宗斌、許炯奇、Anthony Peter Bonadero、彭聖華、金寶電子 (代表人：陳威昌)、台灣創業投資股份有限公司 (代表人：柯長崎)、斌寶投資股份有限公司 (代表人：許吳椿)。5 席獨立董事則有蔡篤恭、沈文忠、張立秋、洪水樹以及黃姿婷。 


仁寶提到，為了追求完善的公司治理並促進董事會職能，此次增加 5 席獨立董事，獨立董事原先占董事會席次 1/5，增加 5 席後提升至 1/3，同時新增一席女性董事。 


值得注意的是，仁寶指出，將正式啟動交班計畫，因此在仁寶提名的董事候選人名單中，現任董事長許勝雄並未入列。新任董事長預計在 5 月 31 日股東常會董事改選後選任。 


此外，仁寶表示，今天董事會也通過推派現任董事長許勝雄為金仁寶提團總裁。未來許勝雄將繼續指導金仁寶集團的長期事業發展方向與策略，為集團的資源整合與發展做出重要的貢獻。",2024-04-16 16:49:29,23311,仁寶將在今年股東會進行董事改選，今日指出正式啟動交班計畫，宣布最新董事候選人名單，包括 10 席董事以及 5 席獨立董事。值得注意的是，現任董事長許勝雄並未入列，新任董事長將於 5 月 31 日股東會董事改選後選任。,['仁寶'],ee7e8889-46ee-4ef2-988e-d04b1366869e
〈台幣〉強美元橫掃亞幣 楊金龍防線浮現？爆量重貶1.12角守住32.5元,"['台幣', '美元', '匯率', '央行', '通膨', '中東']","新台幣今 (16) 日重挫貶破 32.5 元，最低來到 32.565 元，貶值達 1.87 角，創 2016 年 6 月下旬以來新低點，終場收在 32.49 元，貶值 1.12 角，台北外匯經紀公司成交爆出 17.45 億美元的天量，法人分析，收盤前半小時新台幣收復 32.5 元價位，是否為中央銀行積極守住的「楊金龍防線」，有待後續觀察。


新台幣全日高低價差達 1.75 角，最低挫至 32.565 元，終場收在 32.49 元，貶值 1.12 角，貶幅 0.35%。


美元指數今天攀升至 106.44，創 5 個月以來新高，亞洲貨幣全面承受壓力，日圓跌破 154 、韓元跌破 1400、印度盧比一度來到 83.535 創歷史新低，印尼盾創 4 年新低，越南盾也來到 25295，創歷史新低。


不過，主要亞幣午盤過後略有收斂貶幅，韓元貶值近 0.5%，日圓貶近 0.2%，星元貶逾 0.1%，人民幣和港幣處平盤附近，泰銖則是升值約 0.2%。


法人分析，美國物價數據超乎預期，令美債殖利率和美元跳升，再加上中東緊張局勢使資金轉向美元避險，新台幣近期仍有持續探低的可能，而央行的態度將是新台幣是否會向下探 33 元的關鍵因素之一。",2024-04-16 17:03:41,23310,〈台幣〉楊金龍防線浮現？爆量重貶 1.12 角仍守住 32.5 元,[],3a2ca73a-4af0-4686-91f3-d035c6ec0ada
台股2天跌835點別慌 歷史經驗： 4、5月進場季報酬率最高達8.8%,"['台股', '野村', 'ETF']","中東地區局勢緊張，衝擊市場信心，台股本週兩個交易日跌了 835 點，野村投信認為，台積電法說會 (4/18) 與美國財報台股為近期兩觀察重點，台股後市觀察大盤若回到 10 日均線 20485 點，則可望突破重圍，維持多頭格局。若投資台股 ETF，往年 4 月或 5 月進場投資，分別可獲得約 6.66% 與 5.76% 的正報酬，持有 3 個月的平均表現則可望來到 8.8%。


今 (16) 日台股開盤 20,365 點，開盤即為最高點，最低下跌至 19,844 點，最終收在 19,901 點，日 K 線拉出長黑，加權指數正式跌破自 3 月 21 日攻上的兩萬點大關。


從產業別來看，電子股、金融股及傳統產業股皆下跌。其中，電子股指數下跌 2.85%，金融股指數下跌 1.72%，傳產指數下跌 1.23%。


回顧今年以來，台股表現可圈可點，不但屢創新高甚至一度直逼二萬一千點，然近期美國非農與通膨 (CPI) 數據過熱均影響市場對聯準會降息預期，使得盤勢波動加大，但也讓不少投資人磨刀霍霍準備拉回進場或加碼，但這兩天的台股大盤狂瀉 835 點，投資人不禁猶豫，究竟何時是可留意的時間點？


外資法人表示，近期台積電股價表現不俗，支撐大盤，使得台灣加權指數位階高於美股，近期兩大重點觀察，台積電法說會 (4/18) 與美國財報，4 月下半場震盪加劇機率高，加上中東戰事風險又起，後市觀察加權指數快速站回 10 日均線 (約 20485 點)，多頭格局可望延續。


另一方面，高股息 ETF 正夯，對於喜歡短打型投資人抑或是長期投資者而言，何時會是較佳的進場或加碼點？


野村投信投資策略部副總經理但漢遠表示，根據統計，2015 年底以來觀察 1 至 12 月的月底進場投資台股並持有 3 個月表現，以加權指數為例，平均報酬大約落在 -1.85% 至 + 7.81%，然而若是在 4、5 與 10 月進場投資一季期間平均報酬率皆可望達 6% 以上，表現最為亮眼。進一步觀察，4 至 5 月恰逢台股公司的股東會密集期，宣布較佳股利配發政策的公司往往獲得資金簇擁，故此時高股息類型表現也不錯。


若以臺灣高股息指數為例，4 月或 5 月進場投資一季，分別可獲得約 6.66% 與 5.76% 的正報酬表現；然而，若更進一步聚焦強勢高息股題材，亦即符合高股息條件同時股價具備正向趨勢動能 ，以臺灣趨勢動能高股息指數為例，4 或 5 月進場並持有 3 個月的平均表現則可望來到 8.8% 左右，成果更勝大盤及高股息指數。


但漢遠指出，除權息行情是每年台股的大事之一，統計上 4 至 5 月進場台股並持有一季，有好表現的機會偏高。在台股方面，資金流向追求收益水準高的標的，即使短期台股盤勢受到歐美股市震盪影響，對於短打型抑或屬於長期投資再加碼的投資人，均可把握 4-5 月的高勝率，分批進場佈局，特別是應該聚焦高股息題材、同時股價具備正向趨勢動能之標的，可透過「動能指標」與「股利指標」雙重篩選出高股息 ETF，有助掌握台股息利雙收的投資好機會。


00944「野村臺灣趨勢動能高股息 ETF」基金經理人林怡君表示，結合動能、股利兩大指標，以兼顧股息收益與股價成長為主軸，持股與市場熱賣高股息 ETF 之持股重複度低，在 50 檔持股中，與同業高股息 ETF 重複數介於 15~21 檔以內，重疊性低於 50%，也讓資金活水助攻效果相對地顯著。


根據 Bloomberg 回測資料顯示，00944 自 2015 年 11 月 17 日至 2024 年 2 月 29 日累積總報酬達 416.5%，年化報酬達 21.9%，遠勝過主要指數同期間年化水準，且在空頭年也更具有對抗下檔風險的效果，領漲抗跌優勢將吸引短多關注。",2024-04-16 17:22:18,23309,台股本週兩個交易日跌了 835 點，野村投信認為，台積電法說會 (4/18) 與美國財報台股為近期兩觀察重點，,[],2d4b183d-c5d6-48a0-9d9e-3826e9854e36
〈房產〉華泰名品城Outlet搶進高鐵嘉義站 奪站前9.9公頃地上權案並簽約,"['嘉義', '台積電', '華泰']","交通部鐵道局辦理「高速鐵路嘉義車站特定區產業專用區開發經營案」，華泰名品城旗下子公司格珞麗亞企業取得最優申請人資格，並與交通部鐵道局、內政部、嘉義縣政府完成簽約，格珞麗亞預計投入 48 億元，規劃地上 2-3 層的大型折扣購物中心（Outlet）及一棟停車場，將引進 200 間以上店鋪，首期設施將於 2028 年進入營運。


此一招商案位於高速鐵路嘉義車站特定區，距離高鐵站不到 200 公尺，土地面積近 3 萬坪，容積率 240%，最優申請人格珞麗亞企業預計投入 48 億元，將引進 200 間以上店鋪，包含國際名品、時裝品牌、家居用品等，另有大型室內美食廣場、主題餐廳、輕食及咖啡廳，並規劃有親子遊樂區、公益文化空間等多功能區域。全案規劃分為三期開發，第一期預計於 2028 年營運，全案預計於 2032 年完工營運。


招商顧問第一太平戴維斯董事長黃瑞楠表示，此一招商案為南台灣指標的大型商業服務設施，營運後將引導中南部消費人潮前往嘉義，提升高鐵嘉義站周邊之商業能見度。


此外，日前行政院宣布台積電 (2330-TW) 先進封裝廠將進駐嘉義科學園區，此一重大投資除將創造地方就業機會外，更引導台積電上下游產業鏈業者布局，將南台灣半導體 S 廊帶產業鏈範圍向北擴張，帶動嘉義由農業大縣轉型為農工大縣。


同時，占地超過 300 公頃的嘉義縣擴大縣治第一、第二開發區市地重劃案，預計於 119 年竣工，將串聯高鐵特定區及嘉義縣政府所在的縣治特區、長庚醫療特區與故宮南院，為當地引進充沛的住宅空間及商業機能。


接下來，鐵道局在南台灣還有兩大指標案將陸續推出，其中一案為嘉義高鐵站前的事業發展用地地上權案，該案位於嘉義站前第一排，土地面積約 1.6 萬坪，允建容積約 2.6 萬坪，可規劃辦公、零售百貨、旅館及會展中心等使用，將於評估後推出公告招商。


此外，鐵道局也規劃於 2024 年第三季推出高鐵台南站產業專用區地上權案，土地面積約 2.99 萬坪，容積率 300%，可規劃做為研發中心、科技廠辦、倉儲物流、旅館以及百貨商場等複合型使用，距離市中心、南部科學園區、北高雄產業聚落均約 30 分鐘車程樞紐，將會是投資人立足半導體 S 廊帶核心區門戶之絕佳機會。",2024-04-16 17:25:48,23308,「高速鐵路嘉義車站特定區產業專用區開發經營案」，華泰名品城旗下子公司格珞麗亞企業取得最優申請人資格，並與交通部鐵道局、內政部、嘉義縣政府完成簽約，格珞麗亞預計投入 48 億元，規劃地上 2-3 層的大型折扣購物中心。,['台積電'],87d4ccfd-fa03-4b87-892b-5612ab1f4f37
〈0403強震〉台灣大減免花蓮受災戶3個月寬頻月租 可依比例減免電信費,"['0403強震', '台灣大', '電信費', '寬頻月租']","花蓮本月 3 日發生芮氏規模 7.2 地震，台灣大 (3045-TW) 今 (16) 日宣布，針對地震導致服務中斷的花蓮行動用戶，可按受影響天數依比例減免月租費；全台縣市政府判定災後建築物為紅單的「好速專案」與「台灣大寬頻」用戶，則提供 3 個月寬頻月租費全額減免方案。 


台灣大啟動 6 大關懷專案，第一，因地震導致服務中斷的花蓮行動用戶，依服務契約，按受影響天數，依比例減免月租費；判定災後建築物為紅單的「好速專案」與「台灣大寬頻」用戶，則主動提供 3 個月寬頻月租費全額減免。 


第二，針對受花蓮地震影響，有遠距辦公、遠距上課需求的學校、非營利組織或政府單位，提供免費申辦 M+ Messenger 即時通訊軟體與 M+ Meet 視訊會議服務。第三，設籍花蓮以及帳單地址在花蓮的用戶，暫緩帳單催收及延繳作業。 


第四，花蓮舊站、花蓮林森、吉安中華等門市，免費提供換補卡服務。第五，為確保用戶通訊順暢，有換機需求的用戶，前往指定門市，續約指定專案購機享有優惠。第六，台灣大攜手公益團體，啟動 5180 即時捐，為在花蓮強震中受創的兒童和家庭提供家戶修建、生活扶助等服務。",2024-04-16 17:27:35,23307,台灣大 (3045-TW) 今 (16) 日宣布，針對地震導致服務中斷的花蓮行動用戶，可按受影響天數依比例減免月租費；全台縣市政府判定災後建築物為紅單的「好速專案」與「台灣大寬頻」用戶，則提供 3 個月寬頻月租費全額減免方案。 ,['台灣大'],71e23262-9e21-4f7b-b5ff-863e4a4b837f
【量大強漲股整理】台股震盪回檔止穩關鍵看甚麼?未來選股策略為何?,"['莊佳螢', '三大法人買賣超', '電力股', '趨勢分析', '520政策股', '電線電纜']","加權指數，今日開低走低，終場下跌 547.81 點，收在 19901.96 點，成交量 5349 億。


觀察三大法人今天籌碼動向，外資賣超 388.25 億，投信買超 16.04 億，自營商賣超 200.78 億，三大法人合計賣超 527.99 億，其中，外資連 5 天賣超，累計 785.39 億，投信連 3 買，累計 51.48 億；自營商連 4 天賣超，累計 399.33 億。


美股方面，四大指數全面下跌，道瓊下跌 0.65%，標普 500 指數下跌 1.2%，納指下跌 1.79%，費半下跌 1.39%，美國 3 月零售銷售成長 0.7%，高於預期，顯示美國消費強勁，不僅美國 10 年期美債殖利率上漲 11 個基點至 4.61%，經濟學家也紛紛上調對第一季經濟成長的預期，市場研判，如果美國國內生產毛額 (GDP) 增速連續第三季超過 3%，聯準會今年降息的機會將會大幅下降，地緣政治方面， 伊朗 13 日對以色列發動無人機和飛彈攻擊行動，打破過去數十年來與以色列僅限於「代理人戰爭」的軍事周旋，中東衝突有可能爆發為更廣泛的戰爭，這引發新的地緣政治緊張局勢，迫使市場資金轉向包括黃金在內的避險資產。台股方面，加權指數盤中一度狂瀉逾 605 點，創下台股史上第七大跌點，終場下跌 547.81 點，收在 19901.96 點，不僅摜破 2 萬點大關，也跌破月均線，雖然如此，但今天的跌點有收斂並非收最低，加上昨日八大官股行庫進場買股，買超逾買超 87 億元，且金額為今年第二大，上市 + 上櫃，跌停板家數跌家數僅 18 家，家數不高，也有弱中透強的訊號，明天為台指期結算日，預期在結算過後， ( 2330-TW) 台積電，將於 4 月 18 日召開的法說會，將會公布亮眼的第一季業績和樂觀的第二季展望，加權指數有望止跌反攻。


權值股方面，全球晶圓代工龍頭 (2330-TW) 台積電，今天股價開低走低，終場下跌 18 元，收在 788 元，守住月線，今年第一季營收成長 16.5%，成長動能強勁，如果法說會釋出利多，有望繼續上攻；( 2317-TW ) 鴻海，股價開低走低，終場下跌 5 元，收在 141 元；晶片設計龍頭 ( 2454-TW ) 聯發科，股價開低走低，終場下跌 55 元，收在 1055 元，( 2454-TW ) 聯發科，近期對外正式宣布生成式 AI 服務平台「MediaTek DaVinci」（聯發科技達哥），背後的動機，除了董事長蔡明介認為聯發科的競爭力就是「技術力」，更希望台灣產業加速導入生成式 AI，讓原本「超級富豪才玩得起的 AI，可以用更便宜的方式、且各行各業都能取得。


準總統賴清德將新內閣定位為「行動創新 AI 內閣」，帶動 AI 相關 IP/IC 設族群逆勢上漲，(3661-TW) 世芯 - KY，股價上漲 2.72%，營運主要動能來自於北美雲端服務大客戶 AI 晶片，客戶包括 AWS Inferentia、Intel Habana 等等，此外，因為 CoWoS 產能吃緊，( 3661-TW ) 世芯 - KY，積極向 ( 2330-TW ) 台積電，爭取更多產能，假設產能提升，營收可望大幅成長，外資預估今年營收上看 17 億美元，年增率高達 25%，( 3443-TW ) 創意，今日股價開低走高，逆勢上漲 2.16%，3 月營收 21.9 憶，月增率高達 24.5%，客製化晶片 ( ASIC ) 需求加速攀升，5 奈米 AI 客製化晶片也將進入量產階段，該專案與美國大廠微軟合作，搶攻 AI 版圖，2024 年營運表現可望迎來大爆發。


根據專業機構調查，2023-2028 年 AI 電力使用量預計將會以年複合成長率 30% 快速成長，充分顯示電力議題已不僅僅是缺電問題，而是 AI 科技趨勢不可或缺的重要主題，台灣重電族群將迎來強勁成長動能，(1618-TW) 合機，今日盤中最高價 51 元，再度創下歷史新高，終場上漲 2.01%，成功獲得台電總訂單 42 億元，其中包括 345kV 超高壓電纜 25.34 億大訂單，因為 ( 1618-TW ) 合機，是業界少數可以做到 345kV 超高壓電纜的廠商，預估會成為台電計畫的主要受惠者，( 1609-TW ) 大亞，今日盤中最高價 57.4 元，也是創下歷史新高，受惠於台電 10 年強韌電網計畫預計投入 5645 億元，線纜事業需求快速成長，2023 年線纜業績 113 億元，年產量 3.1 萬噸，市占率達 13.2%，三項關鍵指標皆創集團紀錄，成長動能強勁，最後是 ( 1519-TW ) 華城，雖然今日股價下跌 1.37%，但

相較於多數股票，以相對強勢抗跌，是台灣極少數能供應大型變壓器的廠商，不僅台電訂單穩定成長，外銷美國變壓器訂單更是快速成長，此外，華城旗下華城電能，全台充電樁市佔率已經高達 15%，也陸續參加許多充電樁標案並且順利得標，股價整理後，隨時有機會挑戰千元。


想持股診斷或詢問盤勢分析

歡迎免費訂閱

股市期皇后 莊佳螢


https://lin.ee/9cyliMq


台股震盪回檔之下，未來的選股策略為何?

有機會止穩的訊號看誰?


https://youtu.be/_wS98cgjKHk


4/16 強勢股分享

【上市量大上漲股】

(1810-TW) 和成

(9955-TW) 佳龍

(1617-TW) 榮星

(6283-TW) 淳安

(4588-TW) 玖鼎電力

(5515-TW) 建國

(2867-TW) 三商壽

(9935-TW) 慶豐富

(2374-TW) 佳能

(6830-TW) 汎銓




4/16

【上櫃量大上漲股】

(6264-TW) 富裔

(4760-TW) 勤凱

(4402-TW) 福大

(8440-TW) 綠電

(3490-TW) 單井

(4127-TW) 天良

(3675-TW) 德微




想持股診斷或詢問盤勢分析

請免費訂閱

股市期皇后 莊佳螢


https://lin.ee/9cyliMq


莊佳螢分析師:

每日分享盤勢解析跟精選產業個股，讓投資朋友輕鬆追蹤 2023 年年台股操作方向，相關詳細內容請加入 Line@索取，免費提供給您!


股市期皇后 證期雙分析師 莊佳螢


LINE 官方帳號

LINE ID 搜尋: @win1788 (@不可省略)

或是點擊下方網址加入


https://lin.ee/9cyliMq



Youtube 影音頻道 精彩解盤影片不容錯過!

(記得按讚，訂閱並打開小鈴鐺)


http://yt1.piee.pw/QAHKZ



FB 粉絲團:【股市期皇后】


https://goo.gl/kN2VKT

 




文章來源: 摩爾投顧莊佳螢分析師


本公司所推薦分析之個別有價證券

無不當之財務利益關係 以往之績效不保證未來獲利

投資人應獨立判斷 審慎評估並自負投資風險",2024-04-16 17:30:27,23306,無摘要,"['三商壽', '和成', '佳龍', '榮星', '淳安', '玖鼎電力', '建國', '富裔', '慶豐富', '佳能', '德微', '勤凱科技', '福大', '綠電', '單井', '天良', '汎銓', '台積電', '世芯-KY', '合機', '汎銓']",8f933467-87c9-41c6-9060-e0ebc8b64eb8
投信法人看地緣政治衝擊台股有限 逢低布局半導體ETF分散風險,"['台股', '半導體', 'ETF', '投信', '法人']","美國聯準會降息預期恐延後，加上中東局勢動盪，台股今 (16) 日重挫 547.81 點，收在 19901.96 點，摜破 2 萬點大關，半導體族群成重災區。投信法人認為，台股基本面尚稱穩健，地緣政治影響有限，由於半導體產業仍在景氣復甦階段，相關供應鏈在 AI 題材火熱下受惠程度高，短線拉回正是逢低布局的買點，建議分批承接或選擇定期定額投入 ETF 分散波動風險。


台股今天帶量跌破月線，除了跌深反彈的矽智財族群外，幾乎全線下跌，半導體權值股跌幅都不輕，晶圓代工龍頭台積電失守 800 元關卡，新光臺灣半導體 30 ETF (00904-TW) 經理人詹佳峯表示，近期中東戰鼓頻仍，全球金融市場震盪加劇，市場擔憂中東地區未來更廣泛的衝突，推升避險情緒，美國十年公債殖利率飆升，美股重挫，台灣半導體類股也難以倖免。


不過，詹佳峯認為，地緣政治風險僅短線影響盤勢，中長期仍看好全球半導體景氣回升趨勢，及台灣半導體產業在全球 AI 浪潮下的獨特競爭優勢。


詹佳峯表示，國內有 5 檔半導體 ETF 全數跌破月線，建議一般投資人可以選擇擁「高含積量」與「高含科量」的半導體 ETF，趁現階段大盤回跌、半導體 ETF 股價回檔，低接卡位或定期定額佈局，較能掌握下一波半導體股反彈新牛勢。


中信關鍵半導體 (00891-TW) 經理人張圭慧亦表示，以伊衝突在美國居中斡旋下，暫時緩解緊張關係，估計對台股影響有限，投資人宜中性看待，並持續密切觀注國際事件的發展情況。


以台股本周重頭戲來看，張圭慧指出，台積電將於 18 日召開法說會，所釋出的展望將成為市場風向球，預期在 AI 強勁需求下，今年營運有望逐季走強，半導體相關供應鏈可望受惠，連帶拉抬半導體 ETF 走勢。


展望後市，張圭慧進一步指出，年初以來消費電子展（CES）、世界行動通訊大會（MWC）、及 6 月登場的台北國際電腦展（Computex），對於 AI 及電子科技股利多不斷出籠，企業營收與獲利預期皆顯著正成長，有望推升指數向上攻堅。此外，國內基本面也報捷，經理人指數未來六個月景氣持續樂觀，3 月出口年增率近 19%，其中資通視聽產品為連續九個月年成長。",2024-04-16 17:30:41,23305,美國聯準會降息預期恐延後，加上中東局勢動盪，台股今 (16) 日重挫 547.81 點，收在 19901.96 點，摜破 2 萬點大關，半導體族群成重災區。投信法人認為，台股基本面尚稱穩健，半導體產業仍在復甦階段,"['新光臺灣半導體30', '中信關鍵半導體']",878ffaf6-62e2-4ada-8d01-efa6b7da164f
慧洋-KY巴拿馬型新船交付 與歐洲糧商簽下長期租約,"['慧洋', '散裝', '海運', 'BDI', '原物料']","散裝航商慧洋 - KY(2637-TW) 今 (16) 日公告，新船交付投入營運，並與歐洲知名糧商威特發 (Viterra) 簽訂 3 年以上長期租賃合約，今年尚有 1 艘超級極限型預計在上半年內加入，持續為營收挹注新動能。


此次新交船由常石集團 (舟山) 打造，為巴拿馬型 (82,300 噸)NOx 第三期環保節能船，船名 Katagalan Champion，為今年交付的第 3 艘新船。


慧洋董事長藍俊昇表示，即便散裝新造船數量在去下半年起開始增加，但因疫情期間散裝船舶新訂單受貨櫃和油輪等大型船舶排擠，再加上紅海危機、以巴衝突等國際局勢動盪，拉長船舶周轉天數，然而，目前散裝新造船訂單平均需約 3.5 年，也就是說，今明兩年預計投入市場新船數量仍偏低。


藍俊昇進一步提到，隨著環保法規日益嚴峻，非節能船將面臨航行區域限制、降速甚至淘汰等狀況，將使船舶供給更吃緊，而慧洋目前旗下有高達 135 艘船舶，平均船齡約 8 年，今年尚有 1 艘超級極限型預計上半年內加入，在同業間具備船舶輕齡優勢，樂觀看散裝市況將持續走揚。",2024-04-16 17:31:57,23304,慧洋 - KY 巴拿馬型新船交付 與歐洲糧商簽下長期租約,['慧洋-KY'],5d889ad4-02c8-4828-be59-e833a99f7f01
